,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
277,TATAPOWER,EQ,2018-06-22,74.55,75.1,76.35,75.0,76.25,76.15,75.81,3099772,234987819.55,15059,1042555,33.63,6,2018,85.737609682298,0.021462105969148437,Slight or No change
278,TATAPOWER,EQ,2018-06-25,76.15,76.75,77.3,76.0,76.2,76.35,76.44,4466618,341421860.05,20953,1242153,27.81,6,2018,85.71227835969813,0.0026263952724883133,Slight or No change
279,TATAPOWER,EQ,2018-06-26,76.35,76.55,76.55,75.0,75.15,75.1,75.55,2552275,192815529.2,12124,806050,31.58,6,2018,85.69594065606695,-0.016371971185330736,Slight or No change
280,TATAPOWER,EQ,2018-06-27,75.1,75.0,75.25,71.3,71.65,71.9,72.61,4334784,314744019.85,23630,1913554,44.14,6,2018,85.65996244011393,-0.04260985352862834,Slight or No change
281,TATAPOWER,EQ,2018-06-28,71.9,71.4,74.85,71.0,71.9,71.65,72.79,7471148,543861832.75,24375,2700103,36.14,6,2018,85.59727255520079,-0.003477051460361591,Slight or No change
282,TATAPOWER,EQ,2018-06-29,71.65,72.0,73.65,71.8,73.65,73.25,72.77,3668110,266921152.9,23340,1819216,49.6,6,2018,85.57020596913544,0.022330774598743774,Slight or No change
283,TATAPOWER,EQ,2018-07-02,73.25,73.6,73.85,71.9,72.25,72.25,72.48,2632012,190764496.8,9318,1226820,46.61,7,2018,85.54928719046714,-0.013651877133105783,Slight or No change
284,TATAPOWER,EQ,2018-07-03,72.25,72.5,73.0,71.9,72.3,72.2,72.38,3149476,227964853.6,15593,1073137,34.07,7,2018,85.52424810090764,-0.0006920415224913601,Slight or No change
285,TATAPOWER,EQ,2018-07-04,72.2,72.25,72.55,71.6,72.0,72.05,72.1,2327587,167808694.65,11030,1020527,43.84,7,2018,85.50559586019868,-0.0020775623268698418,Slight or No change
286,TATAPOWER,EQ,2018-07-05,72.05,72.0,72.2,71.1,71.25,71.25,71.56,1328748,95084914.6,9143,469225,35.31,7,2018,85.49433930558408,-0.011103400416377474,Slight or No change
287,TATAPOWER,EQ,2018-07-06,71.25,71.2,72.35,71.0,71.7,71.75,71.87,1688831,121381763.55,7401,857146,50.75,7,2018,85.48055922040801,0.007017543859649145,Slight or No change
288,TATAPOWER,EQ,2018-07-09,71.75,72.0,73.8,72.0,73.55,73.2,72.88,1713958,124911489.75,7895,768410,44.83,7,2018,85.46807623441327,0.020209059233449622,Slight or No change
289,TATAPOWER,EQ,2018-07-10,73.2,73.75,74.1,72.75,72.95,73.05,73.26,1897237,138988328.0,7238,790155,41.65,7,2018,85.45411937554572,-0.002049180327868938,Slight or No change
290,TATAPOWER,EQ,2018-07-11,73.05,72.55,73.45,71.65,71.9,72.2,72.38,2829649,204804197.3,11753,1125425,39.77,7,2018,85.4319390539465,-0.0116358658453114,Slight or No change
291,TATAPOWER,EQ,2018-07-12,72.2,71.4,71.7,69.3,69.5,69.5,70.52,4361939,307618542.45,23538,1306245,29.95,7,2018,85.39094567432146,-0.0373961218836566,Slight or No change
292,TATAPOWER,EQ,2018-07-13,69.5,69.7,70.5,69.1,70.2,70.15,69.78,3113836,217280358.6,17015,1506348,48.38,7,2018,85.36300247224993,0.009352517985611541,Slight or No change
293,TATAPOWER,EQ,2018-07-16,70.15,70.0,70.15,68.65,68.9,68.95,69.12,2182138,150834895.35,12387,1170871,53.66,7,2018,85.34194136861424,-0.017106200997861754,Slight or No change
294,TATAPOWER,EQ,2018-07-17,68.95,68.7,71.3,68.05,70.75,70.9,70.28,2621707,184253566.65,15621,830332,31.67,7,2018,85.31971074834131,0.028281363306744023,Slight or No change
295,TATAPOWER,EQ,2018-07-18,70.9,70.9,71.8,68.9,70.15,70.0,70.23,4730154,332209426.7,14015,2775264,58.67,7,2018,85.27728170726553,-0.012693935119887256,Slight or No change
296,TATAPOWER,EQ,2018-07-19,70.0,70.2,70.45,67.6,68.5,68.2,69.03,2671048,184376937.8,24476,968705,36.27,7,2018,85.25061563034146,-0.02571428571428569,Slight or No change
297,TATAPOWER,EQ,2018-07-20,68.2,68.2,68.3,67.15,67.8,67.85,67.71,2467860,167093404.1,16381,916104,37.12,7,2018,85.22554774409086,-0.005131964809384271,Slight or No change
298,TATAPOWER,EQ,2018-07-23,67.85,67.9,68.7,66.55,68.0,68.05,67.7,3592808,243221162.65,10278,1672382,46.55,7,2018,85.1896003607333,0.0029476787030213725,Slight or No change
299,TATAPOWER,EQ,2018-07-24,68.05,68.2,69.0,67.25,67.85,67.8,67.79,8544903,579252160.3,13409,4800319,56.18,7,2018,85.10346866728466,-0.0036737692872887973,Slight or No change
300,TATAPOWER,EQ,2018-07-25,67.8,68.1,69.45,67.5,67.8,67.8,68.47,2761319,189074514.6,13506,933668,33.81,7,2018,85.07581699357152,0.0,Slight or No change
301,TATAPOWER,EQ,2018-07-26,67.8,68.0,72.5,68.0,71.15,70.85,70.82,13063298,925197256.3,38953,1415482,10.84,7,2018,84.9690761120706,0.04498525073746307,Slight or No change
302,TATAPOWER,EQ,2018-07-27,70.85,71.05,72.5,70.85,71.9,71.85,71.82,4748886,341073428.05,20634,1248031,26.28,7,2018,84.93338889124156,0.014114326040931546,Slight or No change
303,TATAPOWER,EQ,2018-07-30,71.85,71.9,74.7,70.9,73.75,73.85,72.86,5228991,380983361.55,28352,1985051,37.96,7,2018,84.90029031484646,0.02783576896311768,Slight or No change
304,TATAPOWER,EQ,2018-07-31,73.85,73.8,75.0,72.6,74.45,74.55,74.09,3593905,266287883.65,21479,1326575,36.91,7,2018,84.87908974705479,0.009478672985782088,Slight or No change
305,TATAPOWER,EQ,2018-08-01,74.55,74.4,74.7,72.65,72.8,73.05,73.4,1910149,140198596.1,14785,672386,35.2,8,2018,84.86622579553634,-0.02012072434607648,Slight or No change
306,TATAPOWER,EQ,2018-08-02,73.05,73.0,73.1,71.4,71.85,71.95,72.06,2722659,196202234.7,19233,1254982,46.09,8,2018,84.84623583023719,-0.015058179329226484,Slight or No change
307,TATAPOWER,EQ,2018-08-03,71.95,71.85,73.2,71.85,72.3,72.35,72.43,2275783,164830133.8,7739,825221,36.26,8,2018,84.83009106391515,0.005559416261292416,Slight or No change
308,TATAPOWER,EQ,2018-08-06,72.35,72.6,72.9,71.65,71.85,71.85,72.24,1936040,139862833.85,7708,954779,49.32,8,2018,84.81584034751249,-0.006910850034554272,Slight or No change
309,TATAPOWER,EQ,2018-08-07,71.85,72.0,72.1,70.05,70.2,70.3,70.71,2069542,146331461.3,11395,745286,36.01,8,2018,84.7988245749508,-0.021572720946416157,Slight or No change
310,TATAPOWER,EQ,2018-08-08,70.3,70.3,70.85,69.1,69.5,69.45,69.51,2391506,166225924.4,14370,1007125,42.11,8,2018,84.77806139105485,-0.012091038406827792,Slight or No change
311,TATAPOWER,EQ,2018-08-09,69.45,70.0,70.4,69.2,69.8,69.9,69.91,1540636,107703626.45,6279,390706,25.36,8,2018,84.76510704674199,0.006479481641468832,Slight or No change
312,TATAPOWER,EQ,2018-08-10,69.9,69.9,71.15,69.0,69.2,69.35,69.96,2354841,164739888.7,11790,592126,25.15,8,2018,84.74461904592351,-0.007868383404864288,Slight or No change
313,TATAPOWER,EQ,2018-08-13,69.35,69.15,70.05,68.55,68.7,68.75,69.23,2145648,148533657.65,9703,599777,27.95,8,2018,84.72527273306805,-0.008651766402307026,Slight or No change
314,TATAPOWER,EQ,2018-08-14,68.75,69.05,69.55,68.6,68.7,68.75,68.94,1529387,105430365.4,7192,535235,35.0,8,2018,84.71151150351858,0.0,Slight or No change
315,TATAPOWER,EQ,2018-08-16,68.75,68.55,68.55,67.0,67.2,67.15,67.74,3007914,203744055.25,14544,1694370,56.33,8,2018,84.68180963814716,-0.023272727272727223,Slight or No change
316,TATAPOWER,EQ,2018-08-17,67.15,67.4,69.0,67.05,68.9,68.65,68.04,2814891,191513039.3,14744,751003,26.68,8,2018,84.65647505852736,0.022338049143708183,Slight or No change
317,TATAPOWER,EQ,2018-08-20,68.65,68.9,70.35,68.5,70.05,70.05,69.59,1947407,135514863.7,9846,662476,34.02,8,2018,84.64052371822912,0.02039329934450107,Slight or No change
318,TATAPOWER,EQ,2018-08-21,70.05,69.8,73.0,69.7,72.9,72.25,71.38,4051774,289220890.95,17436,1570160,38.75,8,2018,84.61243420337475,0.03140613847251972,Slight or No change
319,TATAPOWER,EQ,2018-08-23,72.25,73.4,73.4,71.15,71.9,72.05,72.14,3874963,279547006.2,19475,1230071,31.74,8,2018,84.58525666282203,-0.0027681660899654403,Slight or No change
320,TATAPOWER,EQ,2018-08-24,72.05,71.8,72.5,70.6,71.7,71.75,71.72,1880021,134826776.8,7038,455911,24.25,8,2018,84.57179866524474,-0.004163775156141525,Slight or No change
321,TATAPOWER,EQ,2018-08-27,71.75,71.8,76.6,71.8,75.65,75.6,74.88,8322360,623209288.15,29485,2620909,31.49,8,2018,84.53034832643726,0.05365853658536568,Slight or No change
322,TATAPOWER,EQ,2018-08-28,75.6,75.4,76.75,73.85,74.6,74.85,75.37,6849642,516291747.45,27683,1508678,22.03,8,2018,84.49367817951116,-0.009920634920634885,Slight or No change
323,TATAPOWER,EQ,2018-08-29,74.85,74.45,77.65,74.4,76.9,76.9,76.53,5498653,420799018.1,21174,1968678,35.8,8,2018,84.47065614889749,0.027388109552438422,Slight or No change
324,TATAPOWER,EQ,2018-08-30,76.9,77.0,77.4,75.7,76.15,76.1,76.64,3984371,305365396.85,14131,1410964,35.41,8,2018,84.45230761464545,-0.01040312093628104,Slight or No change
325,TATAPOWER,EQ,2018-08-31,76.1,75.5,77.6,74.35,76.45,76.7,76.2,8664078,660177289.95,31600,4393208,50.71,8,2018,84.41553112396971,0.007884362680683488,Slight or No change
326,TATAPOWER,EQ,2018-09-03,76.7,77.0,79.0,76.25,78.5,78.2,78.22,9367421,732698211.35,21837,5315196,56.74,9,2018,84.38381402964329,0.019556714471968606,Slight or No change
327,TATAPOWER,EQ,2018-09-04,78.2,78.85,78.85,72.75,74.0,73.35,75.58,6421244,485308209.95,22232,1973720,30.74,9,2018,84.34535277476769,-0.06202046035805642,Slight or No change
328,TATAPOWER,EQ,2018-09-05,73.35,73.5,75.35,72.7,75.15,74.9,74.2,4558713,338241708.9,17776,1244852,27.31,9,2018,84.32203615262162,0.02113156100886182,Slight or No change
329,TATAPOWER,EQ,2018-09-06,74.9,75.35,75.8,73.6,74.7,75.05,74.84,3305924,247412337.2,13173,1027733,31.09,9,2018,84.30546714837071,0.0020026702269690944,Slight or No change
330,TATAPOWER,EQ,2018-09-07,75.05,74.95,75.95,73.85,75.5,75.2,75.19,3672000,276089914.85,28129,1510155,41.13,9,2018,84.28742982172196,0.0019986675549634736,Slight or No change
331,TATAPOWER,EQ,2018-09-10,75.2,75.35,75.8,73.5,73.95,73.8,74.41,2481496,184657722.25,9398,732725,29.53,9,2018,84.27340914695948,-0.018617021276595813,Slight or No change
332,TATAPOWER,EQ,2018-09-11,73.8,73.95,76.95,73.9,74.25,74.45,75.66,9600604,726351482.1,30630,2281963,23.77,9,2018,84.22286084867915,0.00880758807588089,Slight or No change
333,TATAPOWER,EQ,2018-09-12,74.45,74.8,74.95,72.9,73.85,74.0,73.84,3114148,229951658.9,12336,732064,23.51,9,2018,84.20582620055545,-0.006044325050369448,Slight or No change
334,TATAPOWER,EQ,2018-09-14,74.0,74.15,76.5,74.15,76.0,76.2,75.82,3673610,278531745.6,14092,1355044,36.89,9,2018,84.1901201198035,0.02972972972972987,Slight or No change
335,TATAPOWER,EQ,2018-09-17,76.2,75.95,78.7,75.1,77.8,77.9,77.31,4917413,380145785.25,19477,1133413,23.05,9,2018,84.17364512624049,0.022309711286089273,Slight or No change
336,TATAPOWER,EQ,2018-09-18,77.9,77.9,78.95,74.05,75.0,74.6,76.97,5822581,448139751.0,23418,2169243,37.26,9,2018,84.14404608144697,-0.0423620025673942,Slight or No change
337,TATAPOWER,EQ,2018-09-19,74.6,75.25,77.35,74.8,75.3,75.55,76.01,5377830,408745156.35,16899,1533531,28.52,9,2018,84.11957511108007,0.012734584450402098,Slight or No change
338,TATAPOWER,EQ,2018-09-21,75.55,75.55,76.5,68.25,72.75,72.9,73.24,11584620,848510418.05,40251,6084535,52.52,9,2018,84.05117624280204,-0.03507610853739229,Slight or No change
339,TATAPOWER,EQ,2018-09-24,72.9,72.8,72.9,68.1,68.75,69.1,69.59,5131356,357097957.0,24276,1803773,35.15,9,2018,84.01091130377303,-0.052126200274348555,Slight or No change
340,TATAPOWER,EQ,2018-09-25,69.1,69.0,71.3,68.0,70.25,70.3,69.88,6281761,438998308.75,25606,2797788,44.54,9,2018,83.96585684108129,0.01736613603473236,Slight or No change
341,TATAPOWER,EQ,2018-09-26,70.3,70.7,70.95,68.9,70.05,70.25,69.96,3273684,229036338.4,14921,994646,30.38,9,2018,83.94240879294549,-0.0007112375533427917,Slight or No change
342,TATAPOWER,EQ,2018-09-27,70.25,70.05,70.65,68.2,68.8,68.6,69.3,3697390,256219338.05,13201,1554159,42.03,9,2018,83.91284241846728,-0.023487544483985823,Slight or No change
343,TATAPOWER,EQ,2018-09-28,68.6,69.1,69.35,65.5,65.85,65.85,67.28,4314947,290297442.4,23668,899038,20.84,9,2018,83.8723106830884,-0.04008746355685133,Slight or No change
344,TATAPOWER,EQ,2018-10-01,65.85,66.45,68.4,64.8,67.75,67.95,67.03,5836832,391271612.0,33235,2322411,39.79,10,2018,83.82412692369375,0.031890660592255315,Slight or No change
345,TATAPOWER,EQ,2018-10-03,67.95,67.7,69.25,66.35,67.5,67.5,67.89,3650280,247819321.4,23997,768543,21.05,10,2018,83.79329132420945,-0.0066225165562914245,Slight or No change
346,TATAPOWER,EQ,2018-10-04,67.5,66.9,68.0,66.1,66.85,66.85,66.93,2925150,195774773.3,11166,800491,27.37,10,2018,83.76768275747648,-0.009629629629629766,Slight or No change
347,TATAPOWER,EQ,2018-10-05,66.85,67.5,67.5,62.3,62.4,62.85,64.48,3751740,241896583.75,16885,1536656,40.96,10,2018,83.72721169727527,-0.05983545250560951,Slight or No change
348,TATAPOWER,EQ,2018-10-08,62.85,62.85,65.3,60.35,61.75,61.5,62.63,4837741,302992891.55,34497,1336639,27.63,10,2018,83.67189659319287,-0.021479713603818618,Slight or No change
349,TATAPOWER,EQ,2018-10-09,61.5,61.95,62.4,59.8,61.2,60.95,61.14,4969265,303820670.65,20315,1932996,38.9,10,2018,83.61396117990826,-0.00894308943089428,Slight or No change
350,TATAPOWER,EQ,2018-10-10,60.95,61.3,65.45,61.25,65.2,65.0,63.2,5665257,358065103.25,19390,1952658,34.47,10,2018,83.5600094738303,0.06644790812141088,Slight or No change
351,TATAPOWER,EQ,2018-10-11,65.0,62.8,63.9,61.6,62.4,62.25,62.89,5043513,317211168.55,25115,2138274,42.4,10,2018,83.50516354972781,-0.04230769230769227,Slight or No change
352,TATAPOWER,EQ,2018-10-12,62.25,63.1,72.1,62.95,69.55,68.85,68.67,29093448,1997873396.25,89556,8576558,29.48,10,2018,83.29076931824824,0.10602409638554211,Slight or No change
353,TATAPOWER,EQ,2018-10-15,68.85,69.95,71.6,68.8,70.95,71.25,70.77,11621446,822435085.8,57269,3579454,30.8,10,2018,83.22081554587831,0.034858387799564294,Slight or No change
354,TATAPOWER,EQ,2018-10-16,71.25,71.55,74.05,70.5,73.95,73.8,72.79,11095793,807678839.35,58564,4235167,38.17,10,2018,83.1688469211636,0.03578947368421059,Slight or No change
355,TATAPOWER,EQ,2018-10-17,73.8,74.25,74.6,71.7,72.8,72.55,73.49,10862420,798235925.85,80567,5119982,47.13,10,2018,83.11180957620219,-0.01693766937669372,Slight or No change
356,TATAPOWER,EQ,2018-10-19,72.55,72.0,72.4,69.3,70.8,70.15,70.56,4497227,317311027.7,16083,1178662,26.21,10,2018,83.08304876873693,-0.03308063404548578,Slight or No change
357,TATAPOWER,EQ,2018-10-22,70.15,70.8,71.4,68.8,69.8,69.6,69.82,7954462,555353010.4,24956,3551582,44.65,10,2018,83.03033932590229,-0.007840342124020072,Slight or No change
358,TATAPOWER,EQ,2018-10-23,69.6,69.3,69.9,67.95,69.0,69.45,69.21,4377235,302960412.0,22530,1880139,42.95,10,2018,83.0011874353922,-0.0021551724137929273,Slight or No change
359,TATAPOWER,EQ,2018-10-24,69.45,69.6,70.9,68.5,69.25,69.25,69.3,2743564,190121749.9,10721,963564,35.12,10,2018,82.9827105994408,-0.0028797696184306165,Slight or No change
360,TATAPOWER,EQ,2018-10-25,69.25,68.8,69.9,67.55,69.0,69.0,68.95,9727241,670717250.3,23418,6539150,67.23,10,2018,82.91641429337416,-0.0036101083032491488,Slight or No change
361,TATAPOWER,EQ,2018-10-26,69.0,68.9,70.75,68.0,69.0,68.9,69.28,5515389,382096252.9,27282,1724416,31.27,10,2018,82.87883441287387,-0.0014492753623187582,Slight or No change
362,TATAPOWER,EQ,2018-10-29,68.9,69.2,86.1,68.35,78.4,77.6,78.35,44673883,3500283809.1,116037,10688444,23.93,10,2018,82.76663165713346,0.1262699564586356,Slight or No change
363,TATAPOWER,EQ,2018-10-30,77.6,78.5,80.05,76.65,77.6,77.75,78.02,17409930,1358258205.75,60239,4928681,28.31,10,2018,82.72541826108319,0.0019329896907216426,Slight or No change
364,TATAPOWER,EQ,2018-10-31,77.75,78.2,79.0,74.65,76.3,76.55,76.13,9638641,733767338.15,30491,3451248,35.81,10,2018,82.69745804383898,-0.015434083601286175,Slight or No change
365,TATAPOWER,EQ,2018-11-01,76.55,76.3,77.7,75.3,76.15,76.35,76.37,9074632,693001917.1,27123,3193038,35.19,11,2018,82.6705154207011,-0.0026126714565644082,Slight or No change
366,TATAPOWER,EQ,2018-11-02,76.35,77.2,77.4,75.3,75.95,76.0,76.62,7177611,549928941.05,32977,2436121,33.94,11,2018,82.64819539410202,-0.004584151931892544,Slight or No change
367,TATAPOWER,EQ,2018-11-05,76.0,74.9,75.85,73.25,75.7,75.3,74.63,4561329,340401236.6,20180,1148589,25.18,11,2018,82.63260328069697,-0.009210526315789558,Slight or No change
368,TATAPOWER,EQ,2018-11-06,75.3,75.45,77.1,75.0,75.5,75.65,76.04,4673161,355356425.3,14030,1322271,28.3,11,2018,82.61745658482079,0.004648074369190125,Slight or No change
369,TATAPOWER,EQ,2018-11-07,75.65,76.45,76.5,75.5,75.85,75.95,76.03,437631,33274307.15,2458,187047,42.74,11,2018,82.61610242521691,0.00396563119629878,Slight or No change
370,TATAPOWER,EQ,2018-11-09,75.95,76.45,77.1,75.0,75.9,75.9,76.07,8564873,651515639.8,24379,4117930,48.08,11,2018,82.58951250847946,-0.0006583278472679366,Slight or No change
371,TATAPOWER,EQ,2018-11-12,75.9,75.85,76.4,74.15,74.3,74.55,75.05,3131624,235040225.45,10960,1157164,36.95,11,2018,82.57789133893739,-0.017786561264822254,Slight or No change
372,TATAPOWER,EQ,2018-11-13,74.55,74.05,76.5,73.1,76.35,76.05,74.7,5609725,419035435.35,19154,2077549,37.03,11,2018,82.56103194699051,0.02012072434607637,Slight or No change
373,TATAPOWER,EQ,2018-11-14,76.05,76.3,78.75,75.5,77.9,77.95,77.51,5642238,437324456.2,21863,1596314,28.29,11,2018,82.54908518328526,0.024983563445101886,Slight or No change
374,TATAPOWER,EQ,2018-11-15,77.95,78.0,78.4,75.9,76.5,76.7,76.84,3328106,255718652.2,17743,719072,21.61,11,2018,82.5401598872802,-0.016035920461834552,Slight or No change
375,TATAPOWER,EQ,2018-11-16,76.7,76.8,77.4,75.1,76.6,76.8,76.34,4743419,362121442.2,17943,1727070,36.41,11,2018,82.52770300067425,0.0013037809647977738,Slight or No change
376,TATAPOWER,EQ,2018-11-19,76.8,76.9,77.8,75.8,77.2,77.35,76.99,5660440,435807776.95,21880,2400977,42.42,11,2018,82.51432909874671,0.007161458333333259,Slight or No change
377,TATAPOWER,EQ,2018-11-20,77.35,77.35,78.85,76.35,78.1,78.3,77.9,10567258,823193451.2,22638,4078868,38.6,11,2018,82.49410484982775,0.012281835811247532,Slight or No change
378,TATAPOWER,EQ,2018-11-21,78.3,78.1,79.1,76.75,77.65,78.15,78.01,4999835,390046138.1,24912,1578793,31.58,11,2018,82.48426354618324,-0.0019157088122604415,Slight or No change
379,TATAPOWER,EQ,2018-11-22,78.15,77.75,78.25,74.5,74.9,74.9,76.09,4807716,365806161.8,17293,1238571,25.76,11,2018,82.467777980721,-0.04158669225847733,Slight or No change
380,TATAPOWER,EQ,2018-11-26,74.9,75.5,76.4,74.45,75.9,75.55,75.42,4950029,373322715.05,16441,1417743,28.64,11,2018,82.45233059017983,0.008678237650200149,Slight or No change
381,TATAPOWER,EQ,2018-11-27,75.55,75.65,76.2,74.5,76.0,75.65,75.39,4127732,311196950.6,14234,1613012,39.08,11,2018,82.43968782526136,0.001323626737260275,Slight or No change
382,TATAPOWER,EQ,2018-11-28,75.65,76.1,76.1,73.85,74.3,74.4,74.71,3949157,295060002.45,13734,1333138,33.76,11,2018,82.42541713925733,-0.016523463317911435,Slight or No change
383,TATAPOWER,EQ,2018-11-29,74.4,74.9,75.75,73.4,75.0,75.2,75.03,14742072,1106045305.95,19089,9508137,64.5,11,2018,82.37785575134744,0.010752688172043001,Slight or No change
384,TATAPOWER,EQ,2018-11-30,75.2,75.2,76.5,73.75,75.95,76.1,75.53,8135493,614444109.15,33575,4439231,54.57,11,2018,82.35513338709606,0.011968085106382809,Slight or No change
385,TATAPOWER,EQ,2018-12-03,76.1,76.9,83.15,76.75,82.1,82.55,80.88,29213251,2362791425.75,100080,7574695,25.93,12,2018,82.35763354558323,0.08475689881734572,Slight or No change
386,TATAPOWER,EQ,2018-12-04,82.55,82.55,83.85,80.7,81.15,81.5,82.2,9652045,793377001.85,42258,2829403,29.31,12,2018,82.35401333193212,-0.012719563900666198,Slight or No change
387,TATAPOWER,EQ,2018-12-05,81.5,80.75,81.5,79.9,80.5,80.45,80.54,4817088,387991689.95,35398,1410617,29.28,12,2018,82.35001062573247,-0.012883435582822012,Slight or No change
388,TATAPOWER,EQ,2018-12-06,80.45,80.2,80.2,78.8,79.05,79.4,79.65,4685342,373205976.75,28275,2508378,53.54,12,2018,82.34399089717257,-0.013051584835301444,Slight or No change
389,TATAPOWER,EQ,2018-12-07,79.4,80.0,81.15,78.35,79.1,79.45,79.8,5677506,453078459.15,22939,2404088,42.34,12,2018,82.33685260624925,0.0006297229219143219,Slight or No change
390,TATAPOWER,EQ,2018-12-10,79.45,78.5,79.3,76.3,77.8,77.65,77.84,3040723,236688512.05,21412,929564,30.57,12,2018,82.3306692496412,-0.02265575833857769,Slight or No change
391,TATAPOWER,EQ,2018-12-11,77.65,76.1,80.15,75.85,79.2,79.15,78.77,3917069,308532725.2,25148,1033692,26.39,12,2018,82.32527279658565,0.01931745009658714,Slight or No change
392,TATAPOWER,EQ,2018-12-12,79.15,79.35,79.95,77.75,78.85,79.1,79.12,4227632,334481532.2,20872,1429633,33.82,12,2018,82.31937760712773,-0.0006317119393558501,Slight or No change
393,TATAPOWER,EQ,2018-12-13,79.1,79.25,81.3,77.5,78.75,78.7,79.53,5535207,440210413.5,25699,1137960,20.56,12,2018,82.310736610948,-0.00505689001264209,Slight or No change
394,TATAPOWER,EQ,2018-12-14,78.7,78.75,79.85,78.15,79.3,79.3,79.21,1828782,144852836.7,10211,432613,23.66,12,2018,82.3083636623874,0.007623888182973326,Slight or No change
395,TATAPOWER,EQ,2018-12-17,79.3,79.6,80.9,77.4,77.9,77.9,78.58,3358110,263891218.2,12971,1293110,38.51,12,2018,82.30199280522392,-0.017654476670870056,Slight or No change
396,TATAPOWER,EQ,2018-12-18,77.9,77.75,78.95,77.45,78.85,78.65,78.23,3915779,306347515.55,10530,1895675,48.41,12,2018,82.2958489301212,0.00962772785622601,Slight or No change
397,TATAPOWER,EQ,2018-12-19,78.65,78.8,80.3,78.6,79.3,79.5,79.64,3721346,296366647.45,9911,1508272,40.53,12,2018,82.29138605999239,0.010807374443738027,Slight or No change
398,TATAPOWER,EQ,2018-12-20,79.5,76.05,80.9,76.05,80.5,80.25,78.99,9768078,771570627.9,29351,3595920,36.81,12,2018,82.28286842772779,0.009433962264151052,Slight or No change
399,TATAPOWER,EQ,2018-12-21,80.25,80.5,80.65,76.05,76.15,76.45,77.63,7243377,562339467.1,22029,3114258,42.99,12,2018,82.26487697454515,-0.04735202492211832,Slight or No change
400,TATAPOWER,EQ,2018-12-24,76.45,76.8,78.65,76.1,76.85,76.8,77.47,5132728,397607873.0,12159,1298391,25.3,12,2018,82.25295842489935,0.00457815565729236,Slight or No change
401,TATAPOWER,EQ,2018-12-26,76.8,76.6,76.7,74.85,75.95,75.95,75.82,4017872,304618578.35,10823,1428092,35.54,12,2018,82.24221619350267,-0.01106770833333326,Slight or No change
402,TATAPOWER,EQ,2018-12-27,75.95,76.7,77.7,75.5,77.35,77.0,76.84,12997320,998726443.1,22045,7231354,55.64,12,2018,82.21347300754262,0.01382488479262678,Slight or No change
403,TATAPOWER,EQ,2018-12-28,77.0,77.15,77.85,76.8,77.25,77.1,77.21,3477676,268501208.35,10431,1667902,47.96,12,2018,82.20598209767819,0.0012987012987011326,Slight or No change
404,TATAPOWER,EQ,2018-12-31,77.1,77.35,78.0,76.1,76.7,76.8,77.01,3602334,277401928.4,12428,1490145,41.37,12,2018,82.19779123685802,-0.0038910505836575737,Slight or No change
405,TATAPOWER,EQ,2019-01-01,76.8,77.0,77.25,76.3,76.75,76.7,76.73,2153622,165247976.45,4832,904125,41.98,1,2019,82.19281575122369,-0.0013020833333332593,Slight or No change
406,TATAPOWER,EQ,2019-01-02,76.7,76.8,76.95,74.4,74.5,74.85,75.5,2504768,189122472.3,10097,821131,32.78,1,2019,82.1850951519593,-0.02411994784876148,Slight or No change
407,TATAPOWER,EQ,2019-01-03,74.85,76.0,76.25,73.85,74.15,74.2,74.96,4583837,343619828.75,18710,894722,19.52,1,2019,82.16975974627557,-0.00868403473613888,Slight or No change
408,TATAPOWER,EQ,2019-01-04,74.2,74.3,75.55,73.7,75.1,75.05,74.78,3170169,237052519.7,12015,1005305,31.71,1,2019,82.16031571736937,0.011455525606469008,Slight or No change
409,TATAPOWER,EQ,2019-01-07,75.05,75.45,75.75,74.25,74.8,74.7,74.96,1691362,126791933.4,8447,469203,27.74,1,2019,82.15503982301206,-0.004663557628247772,Slight or No change
410,TATAPOWER,EQ,2019-01-08,74.7,74.75,75.5,74.55,75.0,74.95,75.0,1684121,126317240.65,10320,675254,40.1,1,2019,82.14996984257691,0.0033467202141901353,Slight or No change
411,TATAPOWER,EQ,2019-01-09,74.95,75.1,75.5,73.85,74.25,74.35,74.43,2006348,149323772.05,10277,649890,32.39,1,2019,82.14343655350963,-0.008005336891260928,Slight or No change
412,TATAPOWER,EQ,2019-01-10,74.35,74.25,75.1,73.9,74.9,74.9,74.58,1704653,127129910.3,9163,509279,29.88,1,2019,82.13828540136521,0.007397444519166241,Slight or No change
413,TATAPOWER,EQ,2019-01-11,74.9,75.1,75.25,73.8,75.1,75.0,74.71,3214817,240191292.8,13804,1841064,57.27,1,2019,82.12872465435032,0.001335113484646211,Slight or No change
414,TATAPOWER,EQ,2019-01-14,75.0,75.0,75.0,73.7,74.2,74.3,74.19,3702534,274701742.3,9790,2169020,58.58,1,2019,82.11666701389896,-0.009333333333333416,Slight or No change
415,TATAPOWER,EQ,2019-01-15,74.3,74.5,75.25,74.15,75.25,75.05,74.98,3099444,232406717.75,12029,1840894,59.39,1,2019,82.10756764862542,0.010094212651413192,Slight or No change
